split,instance_id,caption,image_path,mapped_class,class_label,attributes,color,material,condition,size
val,team9_scissor_09_3,open scissor,pooled_images/team9_scissor_09_c.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:small,unknown,metal,used,small
train,team9_scissor_09_4,open scissor,pooled_images/team9_scissor_09_d.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:small,unknown,metal,used,small
val,team9_scissor_09_5,close scissor,pooled_images/team9_scissor_09_e.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:small,unknown,metal,used,small
train,team9_scissor_10_1,open scissor,pooled_images/team9_scissor_10_a.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_10_2,open scissor,pooled_images/team9_scissor_10_b.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_10_3,close scissor,pooled_images/team9_scissor_10_c.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_10_4,close scissor,pooled_images/team9_scissor_10_d.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_11_1,orange close scissor,pooled_images/team9_scissor_11_a.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_11_2,orange close scissor,pooled_images/team9_scissor_11_b.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_11_3,orange close scissor side view,pooled_images/team9_scissor_11_c.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_11_4,orange close scissor top view,pooled_images/team9_scissor_11_d.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_11_5,orange close scissor top view,pooled_images/team9_scissor_11_e.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
val,team9_scissor_12_1,yellow close scissor,pooled_images/team9_scissor_12_a.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_12_2,yellow close scissor,pooled_images/team9_scissor_12_b.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_12_3,yellow close scissor,pooled_images/team9_scissor_12_c.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_12_4,yellow close scissor,pooled_images/team9_scissor_12_d.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
val,team9_scissor_12_5,yellow close scissor,pooled_images/team9_scissor_12_e.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_13_1,orange close scissor,pooled_images/team9_scissor_13_a.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:large,unknown,metal,used,large
train,team9_scissor_13_2,orange close scissor,pooled_images/team9_scissor_13_b.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:large,unknown,metal,used,large
train,team9_scissor_13_3,orange open scissor,pooled_images/team9_scissor_13_c.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:large,unknown,metal,used,large
val,team9_scissor_13_4,orange close scissor,pooled_images/team9_scissor_13_d.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:large,unknown,metal,used,large
train,team9_scissor_13_5,orange close scissor,pooled_images/team9_scissor_13_e.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:large,unknown,metal,used,large
train,team9_scissor_14_1,orange open scissor,pooled_images/team9_scissor_14_a.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_14_2,orange open scissor,pooled_images/team9_scissor_14_b.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_14_3,orange open scissor,pooled_images/team9_scissor_14_c.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_14_4,orange close scissor,pooled_images/team9_scissor_14_d.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
train,team9_scissor_14_5,orange open scissor,pooled_images/team9_scissor_14_e.jpg,scissor,scissor,color:unknown;material:metal;condition:used;size:medium,unknown,metal,used,medium
val,team9_sneakers_01_1,multicolour sneakers outer side view,pooled_images/team9_sneakers_01_a.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
train,team9_sneakers_01_2,multicolour sneakers inner side view,pooled_images/team9_sneakers_01_b.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
train,team9_sneakers_01_3,multicolour sneakers top rotated view,pooled_images/team9_sneakers_01_c.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
val,team9_sneakers_01_4,multicolour sneakers top view,pooled_images/team9_sneakers_01_d.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
train,team9_sneakers_02_1,multicolour sneakers outer side view,pooled_images/team9_sneakers_02_a.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
train,team9_sneakers_02_2,multicolour sneakers top view,pooled_images/team9_sneakers_02_b.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
train,team9_sneakers_02_3,multicolour sneakers inner side view,pooled_images/team9_sneakers_02_c.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
train,team9_sneakers_02_4,multicolour sneakers inner side view,pooled_images/team9_sneakers_02_d.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
train,team9_sneakers_03_1,black sneakers inner side view,pooled_images/team9_sneakers_03_a.jpg,sneakers,sneakers,color:black;material:fabric;condition:new;size:medium,black,fabric,new,medium
train,team9_sneakers_03_2,black sneakers top view,pooled_images/team9_sneakers_03_b.jpg,sneakers,sneakers,color:black;material:fabric;condition:new;size:medium,black,fabric,new,medium
val,team9_sneakers_03_3,black sneakers top view,pooled_images/team9_sneakers_03_c.jpg,sneakers,sneakers,color:black;material:fabric;condition:new;size:medium,black,fabric,new,medium
train,team9_sneakers_03_4,black sneakers top rotated view,pooled_images/team9_sneakers_03_d.jpg,sneakers,sneakers,color:black;material:fabric;condition:new;size:medium,black,fabric,new,medium
val,team9_sneakers_04_1,multicolour sneakers outer side view,pooled_images/team9_sneakers_04_a.jpg,sneakers,sneakers,color:unknown;material:fabric;condition:new;size:medium,unknown,fabric,new,medium
val,team9_sneakers_04_2,multicolour sneakers outer side view,pooled_images/team9_sneakers_04_b.jpg,sneakers,sneakers,color:unknown;material:fabric;condition:new;size:medium,unknown,fabric,new,medium
train,team9_sneakers_04_3,multicolour sneakers top view,pooled_images/team9_sneakers_04_c.jpg,sneakers,sneakers,color:unknown;material:fabric;condition:new;size:medium,unknown,fabric,new,medium
train,team9_sneakers_04_4,multicolour sneakers back view,pooled_images/team9_sneakers_04_d.jpg,sneakers,sneakers,color:unknown;material:fabric;condition:new;size:medium,unknown,fabric,new,medium
val,team9_sneakers_05_1,multicolour sneakers outer side view,pooled_images/team9_sneakers_05_a.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
val,team9_sneakers_05_2,multicolour sneakers outer side view,pooled_images/team9_sneakers_05_b.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
val,team9_sneakers_05_3,multicolour sneakers top rotated view,pooled_images/team9_sneakers_05_c.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
val,team9_sneakers_05_4,multicolour sneakers top view,pooled_images/team9_sneakers_05_d.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
train,team9_sneakers_06_1,blue sneakers outer side view,pooled_images/team9_sneakers_06_a.jpg,sneakers,sneakers,color:blue;material:fabric;condition:new;size:medium,blue,fabric,new,medium
val,team9_sneakers_06_2,blue sneakers top view,pooled_images/team9_sneakers_06_b.jpg,sneakers,sneakers,color:blue;material:fabric;condition:new;size:medium,blue,fabric,new,medium
val,team9_sneakers_06_3,blue sneakers outer side view,pooled_images/team9_sneakers_06_c.jpg,sneakers,sneakers,color:blue;material:fabric;condition:new;size:medium,blue,fabric,new,medium
val,team9_sneakers_06_4,blue sneakers slanted outer side view,pooled_images/team9_sneakers_06_d.jpg,sneakers,sneakers,color:blue;material:fabric;condition:new;size:medium,blue,fabric,new,medium
train,team9_sneakers_07_1,brown sneakers slanted outer side view,pooled_images/team9_sneakers_07_a.jpg,sneakers,sneakers,color:unknown;material:fabric;condition:new;size:medium,unknown,fabric,new,medium
train,team9_sneakers_07_2,brown sneakers rotated outer side view,pooled_images/team9_sneakers_07_b.jpg,sneakers,sneakers,color:unknown;material:fabric;condition:new;size:medium,unknown,fabric,new,medium
val,team9_sneakers_07_3,brown sneakers inner side view,pooled_images/team9_sneakers_07_c.jpg,sneakers,sneakers,color:unknown;material:fabric;condition:new;size:medium,unknown,fabric,new,medium
train,team9_sneakers_07_4,brown sneakers outer side view,pooled_images/team9_sneakers_07_d.jpg,sneakers,sneakers,color:unknown;material:fabric;condition:new;size:medium,unknown,fabric,new,medium
train,team9_sneakers_08_1,blue sneakers front slanted view,pooled_images/team9_sneakers_08_a.jpg,sneakers,sneakers,color:blue;material:fabric;condition:new;size:medium,blue,fabric,new,medium
train,team9_sneakers_08_2,blue sneakers outer side view,pooled_images/team9_sneakers_08_b.jpg,sneakers,sneakers,color:blue;material:fabric;condition:new;size:medium,blue,fabric,new,medium
val,team9_sneakers_08_3,blue sneakers top view,pooled_images/team9_sneakers_08_c.jpg,sneakers,sneakers,color:blue;material:fabric;condition:new;size:medium,blue,fabric,new,medium
train,team9_sneakers_08_4,blue sneakers front view,pooled_images/team9_sneakers_08_d.jpg,sneakers,sneakers,color:blue;material:fabric;condition:new;size:medium,blue,fabric,new,medium
train,team9_sneakers_09_1,black and blue sneakers outer side view,pooled_images/team9_sneakers_09_a.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
train,team9_sneakers_09_2,black and blue sneakers front view,pooled_images/team9_sneakers_09_b.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
train,team9_sneakers_09_3,black and blue sneakers inner side view,pooled_images/team9_sneakers_09_c.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
train,team9_sneakers_09_4,black and blue sneakers top view,pooled_images/team9_sneakers_09_d.jpg,sneakers,sneakers,color:multicolor;material:fabric;condition:new;size:medium,multicolor,fabric,new,medium
train,team9_sneakers_10_1,white sneakers with coloured spots slanted front view,pooled_images/team9_sneakers_10_a.jpg,sneakers,sneakers,color:white;material:fabric;condition:new;size:medium,white,fabric,new,medium
train,team9_sneakers_10_2,white sneakers with coloured spots top view,pooled_images/team9_sneakers_10_b.jpg,sneakers,sneakers,color:white;material:fabric;condition:new;size:medium,white,fabric,new,medium
train,team9_sneakers_10_3,white sneakers with coloured spots outer side view,pooled_images/team9_sneakers_10_c.jpg,sneakers,sneakers,color:white;material:fabric;condition:new;size:medium,white,fabric,new,medium
train,team9_sneakers_10_4,white sneakers with coloured spots slanted inner side view,pooled_images/team9_sneakers_10_d.jpg,sneakers,sneakers,color:white;material:fabric;condition:new;size:medium,white,fabric,new,medium
train,team9_sneakers_11_1,yellow sneakers with white base outer side view,pooled_images/team9_sneakers_11_a.jpg,sneakers,sneakers,color:unknown;material:fabric;condition:new;size:medium,unknown,fabric,new,medium
val,team9_sneakers_11_2,yellow sneakers with white base outer side slanted view,pooled_images/team9_sneakers_11_b.jpg,sneakers,sneakers,color:unknown;material:fabric;condition:new;size:medium,unknown,fabric,new,medium
train,team9_sneakers_11_3,yellow sneakers with white base top rotated view,pooled_images/team9_sneakers_11_c.jpg,sneakers,sneakers,color:unknown;material:fabric;condition:new;size:medium,unknown,fabric,new,medium
train,team9_sneakers_11_4,yellow sneakers with white base outer side view,pooled_images/team9_sneakers_11_d.jpg,sneakers,sneakers,color:unknown;material:fabric;condition:new;size:medium,unknown,fabric,new,medium
val,team9_sneakers_12_1,green sneakers with white base outer side view,pooled_images/team9_sneakers_12_a.jpg,sneakers,sneakers,color:green;material:fabric;condition:new;size:medium,green,fabric,new,medium
train,team9_sneakers_12_2,green sneakers with white base outer side view,pooled_images/team9_sneakers_12_b.jpg,sneakers,sneakers,color:green;material:fabric;condition:new;size:medium,green,fabric,new,medium
train,team9_sneakers_12_3,green sneakers with white base top view,pooled_images/team9_sneakers_12_c.jpg,sneakers,sneakers,color:green;material:fabric;condition:new;size:medium,green,fabric,new,medium
