caption,instance_id,mapped_class,split,image_path,class_label,attributes,color,material,condition,size
white wireless mouse on a wood desk,Team1_mouse_E_4,mouse,val,pooled_images/Team1_mouse_E_4_084.jpg,mouse,color:white;condition:unknown;material:plastic;size:unknown,white,plastic,unknown,unknown
fingers holding a white Logi mouse by a wall,Team1_mouse_E_5,mouse,val,pooled_images/Team1_mouse_E_5_085.jpg,mouse,color:white;condition:unknown;material:plastic;size:unknown,white,plastic,unknown,unknown
slim black Logi mouse on a dusty white surface,Team1_mouse_F_1,mouse,train,pooled_images/Team1_mouse_F_1_086.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
hand holding a slim black Logi wireless mouse,Team1_mouse_F_2,mouse,val,pooled_images/Team1_mouse_F_2_087.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black slim wireless mouse on a white background,Team1_mouse_F_3,mouse,train,pooled_images/Team1_mouse_F_3_088.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black Logi mouse on a dark blue surface,Team1_mouse_F_4,mouse,val,pooled_images/Team1_mouse_F_4_089.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black wireless mouse on a dark blue fabric,Team1_mouse_F_5,mouse,train,pooled_images/Team1_mouse_F_5_090.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black wired computer mouse on a white surface,Team1_mouse_G_1,mouse,val,pooled_images/Team1_mouse_G_1_091.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black wired mouse on a white wall,Team1_mouse_G_2,mouse,train,pooled_images/Team1_mouse_G_2_092.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black mouse on a blue floral fabric,Team1_mouse_G_3,mouse,train,pooled_images/Team1_mouse_G_3_093.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black computer mouse on a light wood desk,Team1_mouse_G_4,mouse,train,pooled_images/Team1_mouse_G_4_094.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black mouse on a yellow and gray floral pattern,Team1_mouse_G_5,mouse,train,pooled_images/Team1_mouse_G_5_095.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black mouse on a blue-red-black fabric,Team1_mouse_H_1,mouse,train,pooled_images/Team1_mouse_H_1_096.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
dusty black gaming mouse on white paper,Team1_mouse_H_2,mouse,train,pooled_images/Team1_mouse_H_2_097.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black wireless gaming mouse on a blue striped sheet,Team1_mouse_H_3,mouse,train,pooled_images/Team1_mouse_H_3_098.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
wireless mouse on a dark gray mousepad,Team1_mouse_H_4,mouse,train,pooled_images/Team1_mouse_H_4_099.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
dusty black gaming mouse on a light wood desk,Team1_mouse_H_5,mouse,train,pooled_images/Team1_mouse_H_5_100.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black wired mouse on a red patterned fabric,Team1_mouse_I_1,mouse,train,pooled_images/Team1_mouse_I_1_101.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black mouse and bundled cable on a wood desk,Team1_mouse_I_2,mouse,val,pooled_images/Team1_mouse_I_2_102.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black mouse on a patterned cloth cover,Team1_mouse_I_3,mouse,train,pooled_images/Team1_mouse_I_3_103.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
wired black mouse lying sideways on a blue surface,Team1_mouse_I_4,mouse,train,pooled_images/Team1_mouse_I_4_104.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black wired mouse on a white background,Team1_mouse_I_5,mouse,val,pooled_images/Team1_mouse_I_5_105.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black Logitech mouse with green light on patterned fabric,Team1_mouse_J_1,mouse,train,pooled_images/Team1_mouse_J_1_106.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
vertical Logitech mouse with indicator light on a desk,Team1_mouse_J_2,mouse,train,pooled_images/Team1_mouse_J_2_107.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black vertical mouse resting on a concrete step,Team1_mouse_J_3,mouse,train,pooled_images/Team1_mouse_J_3_108.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
top view of a black Logitech mouse on gray floor,Team1_mouse_J_4,mouse,train,pooled_images/Team1_mouse_J_4_109.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black wireless mouse with a blue logo,Team1_mouse_J_5,mouse,val,pooled_images/Team1_mouse_J_5_110.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black wireless mouse on an orange patterned fabric,Team1_mouse_K_1,mouse,train,pooled_images/Team1_mouse_K_1_111.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black mouse on a desk with blue light reflection,Team1_mouse_K_2,mouse,train,pooled_images/Team1_mouse_K_2_112.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black computer mouse on a colorful striped cloth,Team1_mouse_K_3,mouse,train,pooled_images/Team1_mouse_K_3_113.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
wireless black mouse on a white painted surface,Team1_mouse_K_4,mouse,train,pooled_images/Team1_mouse_K_4_114.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black wireless mouse with a blue logo,Team1_mouse_K_5,mouse,train,pooled_images/Team1_mouse_K_5_115.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
close up of a Legion mouse with RGB lighting,Team1_mouse_L_1,mouse,train,pooled_images/Team1_mouse_L_1_116.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black Legion gaming mouse on a black mousepad,Team1_mouse_L_2,mouse,train,pooled_images/Team1_mouse_L_2_117.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
Legion gaming mouse with RGB LED lights,Team1_mouse_L_3,mouse,val,pooled_images/Team1_mouse_L_3_118.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
black gaming mouse with glowing lights,Team1_mouse_L_4,mouse,train,pooled_images/Team1_mouse_L_4_119.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
Legion gaming mouse on a gray surface,Team1_mouse_L_5,mouse,train,pooled_images/Team1_mouse_L_5_120.jpg,mouse,color:black;condition:unknown;material:plastic;size:unknown,black,plastic,unknown,unknown
top view of pair of white shoes on gray background,Team1_sneaker_A_1,sneakers,train,pooled_images/Team1_sneaker_A_1_361.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
top view of pair of white shoes on gray background,Team1_sneaker_A_2,sneakers,train,pooled_images/Team1_sneaker_A_2_362.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
top view of pair of white shoes on gray background,Team1_sneaker_A_3,sneakers,train,pooled_images/Team1_sneaker_A_3_363.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
top view of pair of white shoes on orange background,Team1_sneaker_A_4,sneakers,train,pooled_images/Team1_sneaker_A_4_364.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
top view of pair of white shoes on orange background,Team1_sneaker_A_5,sneakers,train,pooled_images/Team1_sneaker_A_5_365.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
front view of pair of gray shoes on gray background,Team1_sneaker_B_1,sneakers,train,pooled_images/Team1_sneaker_B_1_366.jpg,sneaker,color:gray;condition:unknown;material:fabric;size:unknown,gray,fabric,unknown,unknown
top view of pair of gray shoes on gray background,Team1_sneaker_B_2,sneakers,train,pooled_images/Team1_sneaker_B_2_367.jpg,sneaker,color:gray;condition:unknown;material:fabric;size:unknown,gray,fabric,unknown,unknown
rear view of pair of gray shoes on gray background,Team1_sneaker_B_3,sneakers,train,pooled_images/Team1_sneaker_B_3_368.jpg,sneaker,color:gray;condition:unknown;material:fabric;size:unknown,gray,fabric,unknown,unknown
front view of pair of gray shoes on orange background,Team1_sneaker_B_4,sneakers,train,pooled_images/Team1_sneaker_B_4_369.jpg,sneaker,color:gray;condition:unknown;material:fabric;size:unknown,gray,fabric,unknown,unknown
side view of pair of gray shoes on orange background,Team1_sneaker_B_5,sneakers,train,pooled_images/Team1_sneaker_B_5_370.jpg,sneaker,color:gray;condition:unknown;material:fabric;size:unknown,gray,fabric,unknown,unknown
side view of pair of white shoes on orange background,Team1_sneaker_C_1,sneakers,train,pooled_images/Team1_sneaker_C_1_371.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
top view of pair of white shoes on orange background,Team1_sneaker_C_2,sneakers,train,pooled_images/Team1_sneaker_C_2_372.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
rear view of pair of white shoes on gray background,Team1_sneaker_C_3,sneakers,val,pooled_images/Team1_sneaker_C_3_373.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
rear view of pair of white shoes on gray background,Team1_sneaker_C_4,sneakers,train,pooled_images/Team1_sneaker_C_4_374.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
front view of pair of white shoes on gray background,Team1_sneaker_C_5,sneakers,train,pooled_images/Team1_sneaker_C_5_375.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
top view of pair of white shoes on gray background,Team1_sneaker_D_1,sneakers,val,pooled_images/Team1_sneaker_D_1_376.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
front view of pair of white shoes on gray background,Team1_sneaker_D_2,sneakers,train,pooled_images/Team1_sneaker_D_2_377.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
side view of pair of white shoes on gray background,Team1_sneaker_D_3,sneakers,val,pooled_images/Team1_sneaker_D_3_378.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
top view of pair of white shoes on gray background,Team1_sneaker_D_4,sneakers,train,pooled_images/Team1_sneaker_D_4_379.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
rear view of pair of white shoes on gray background,Team1_sneaker_D_5,sneakers,train,pooled_images/Team1_sneaker_D_5_380.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
front view of pair of blue shoes on gray background,Team1_sneaker_E_1,sneakers,val,pooled_images/Team1_sneaker_E_1_381.jpg,sneaker,color:blue;condition:unknown;material:fabric;size:unknown,blue,fabric,unknown,unknown
top view of pair of blue shoes on gray background,Team1_sneaker_E_2,sneakers,train,pooled_images/Team1_sneaker_E_2_382.jpg,sneaker,color:blue;condition:unknown;material:fabric;size:unknown,blue,fabric,unknown,unknown
rear view of pair of blue shoes on gray background,Team1_sneaker_E_3,sneakers,train,pooled_images/Team1_sneaker_E_3_383.jpg,sneaker,color:blue;condition:unknown;material:fabric;size:unknown,blue,fabric,unknown,unknown
side view of pair of blue shoes on gray background,Team1_sneaker_E_4,sneakers,train,pooled_images/Team1_sneaker_E_4_384.jpg,sneaker,color:blue;condition:unknown;material:fabric;size:unknown,blue,fabric,unknown,unknown
front view of pair of blue shoes on gray background,Team1_sneaker_E_5,sneakers,train,pooled_images/Team1_sneaker_E_5_385.jpg,sneaker,color:blue;condition:unknown;material:fabric;size:unknown,blue,fabric,unknown,unknown
front view of pair of white shoes on gray background,Team1_sneaker_F_1,sneakers,train,pooled_images/Team1_sneaker_F_1_386.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
top view of pair of white shoes on gray background,Team1_sneaker_F_2,sneakers,train,pooled_images/Team1_sneaker_F_2_387.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
front view of pair of white shoes on gray background,Team1_sneaker_F_3,sneakers,train,pooled_images/Team1_sneaker_F_3_388.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
side view of pair of white shoes on gray background,Team1_sneaker_F_4,sneakers,val,pooled_images/Team1_sneaker_F_4_389.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
rear view of pair of white shoes on gray background,Team1_sneaker_F_5,sneakers,train,pooled_images/Team1_sneaker_F_5_390.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
front view of pair of white shoes on gray background,Team1_sneaker_G_1,sneakers,train,pooled_images/Team1_sneaker_G_1_391.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
top view of pair of white shoes on gray background,Team1_sneaker_G_2,sneakers,train,pooled_images/Team1_sneaker_G_2_392.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
front view of pair of white shoes on gray background,Team1_sneaker_G_3,sneakers,train,pooled_images/Team1_sneaker_G_3_393.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
front view of pair of white shoes on gray background,Team1_sneaker_G_4,sneakers,train,pooled_images/Team1_sneaker_G_4_394.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
top view of pair of white shoes on gray background,Team1_sneaker_G_5,sneakers,train,pooled_images/Team1_sneaker_G_5_395.jpg,sneaker,color:white;condition:unknown;material:fabric;size:unknown,white,fabric,unknown,unknown
